,playID,totalDistance,averageBallSpeed,straightLineDistance,routeEfficiency,result,onBase
3855,6007,293.05587850791994,68.15252988558836,284.0899387869368,0.9694053578906766,0.0,0
3856,18530,426.4429400951455,80.46093209341208,349.2781207296862,0.8190500718613309,0.0,0
3859,11587,146.9148735964534,75.34096081872514,139.7617589847274,0.9513111611056195,0.0,0
3861,10089,363.7290982854122,79.07154310556587,358.3761130101866,0.9852830436155394,0.0,0
3862,1542,340.5666640078502,82.06425638744466,262.8591410306395,0.7718287454716368,0.0,0
3864,10504,86.27698532334313,95.86331702578906,84.67558859795339,0.9814388887211564,0.0,0
3866,16062,154.59240491864756,67.21408909507186,141.0475737877473,0.9123835925961041,0.0,0
3867,23175,172.01005071525069,52.92616945083034,148.13657231625965,0.8612088171608545,0.0,0
3875,19627,137.26284554742068,114.38570462271214,137.13028485971734,0.999034256595988,0.0,0
3877,7016,334.80434580873447,65.01055258420803,290.9754142574363,0.869090912050656,0.0,0
3878,8913,331.0422196451629,52.96675514322587,275.76470870828314,0.83301975501454,2.0,1
3881,3786,298.9415302234553,61.00847555580692,223.29626222801204,0.746956309687385,1.0,1
3882,3130,257.55757284453153,83.08308801436463,254.58324286054986,0.9884517859400039,1.0,1
3884,18503,475.9596087658569,83.50168574839583,366.4551982886483,0.7699291947038345,0.0,0
3885,11455,134.0936858348144,76.62496333417894,131.25732089338496,0.9788478859107246,0.0,0
3886,14774,289.3148281626472,64.29218403614396,286.8100056132082,0.9913422254733836,0.0,0
3887,2447,66.04577650235191,24.92293452918977,19.767777607932366,0.29930418953024845,0.0,0
3888,784,372.7161754903028,71.67618759429232,294.49743399105716,0.7901385916606651,0.0,0
3889,12474,119.30538679931428,103.74381460811168,110.02933180424762,0.9222494872702598,0.0,0
3892,5081,451.14651949479156,64.91316827263117,329.9322387409266,0.7313194815520141,0.0,0
3894,8648,287.95720138348605,74.79407828141835,261.66236731589845,0.9086849228244529,0.0,0
3896,12973,97.3137323444653,97.31373234446713,96.7021486493717,0.9937153402674069,0.0,0
3897,5517,347.411820928062,87.9523597286272,316.012003448786,0.9096178782996048,0.0,0
3898,11388,289.15701210003795,62.184303677439416,278.3661579895812,0.9626816792991225,0.0,0
3899,23792,141.20006673985043,74.31582459993422,139.94682596824634,0.9911243613367897,0.0,0
3903,2985,105.59896451171406,68.12836420112615,104.57118965882297,0.9902671881524266,0.0,0
3905,25160,118.55056060963122,98.79213384132039,117.73580332265597,0.9931273434491962,0.0,0
3907,10122,128.3529788418285,44.259647876487655,123.28866419382233,0.9605438479597188,0.0,0
3913,4887,233.52088113387353,46.24175864036943,230.4253734993813,0.9867441934123329,0.0,0
3914,21792,316.4126115689518,56.50225206588157,291.2436280915929,0.9204551823880948,0.0,0
3916,18335,89.24717783580077,66.10902061909738,87.49586196813148,0.9803767927441761,1.0,1
3917,10888,91.54214505652651,96.36015269112066,90.55552294196117,0.9892222089185686,0.0,0
3918,9130,280.8853343170745,47.60768378257161,246.58252777699266,0.8778761211457218,2.0,1
3920,4679,331.258328565885,97.42892016645706,317.09624259641447,0.9572476078389263,0.0,0
3922,701,96.08894158738079,42.70619626106294,95.43467392373684,0.9931910201857206,0.0,0
3925,16800,422.43849585456826,90.84698835582067,377.96963955401986,0.8947329451815452,0.0,0
3927,9132,99.12496794451751,37.40564828096078,94.22025914499967,0.9505199456683495,0.0,0
3928,17428,334.35535013858055,101.31980307230951,322.64425457690055,0.9649741044764916,0.0,0
3929,11704,111.2132420627627,76.69878762950087,110.3989492095405,0.9926780944596268,0.0,0
3932,14754,211.45609410689707,55.646340554448,203.04580527567285,0.9602267843509273,0.0,0
3936,13249,133.22456240028967,47.580200857230295,119.21867966528345,0.8948701164209959,0.0,0
3940,14761,75.72329398603867,36.05871142196391,61.32553603315965,0.8098635545947912,2.0,1
3941,7674,443.46221740878644,77.12386389717685,338.2017754832064,0.7626394362508898,0.0,0
3945,21362,111.3448185171749,106.04268430197949,110.87728417356571,0.9958010228959413,0.0,0
3946,1131,329.2874403260303,79.34637116290749,299.17128879090217,0.908541450881607,0.0,0
3947,20663,374.86399988659934,59.03370076953414,42.467149330299506,0.11328681693399821,0.0,0
3948,25870,293.2688876258659,61.74081844757202,289.6970061157664,0.9878204553540767,0.0,0
3951,18010,149.99830826522216,136.3620984229342,149.45680772267232,0.9963899556680841,0.0,0
3953,8689,126.13877460459095,60.06608314502465,122.0164469156904,0.9673191078490903,0.0,0
3955,16096,160.79969763383454,89.33316535198622,158.80694720684326,0.9876072501608238,0.0,0
3958,19602,311.15019516100415,75.89029150269045,309.93082797444976,0.9960810977929053,0.0,0
3963,3740,30.954470099167526,12.342292703016042,22.67391405345017,0.7324923987007599,0.0,0
3964,4242,371.6479491275126,90.7998329690683,349.01139239286766,0.9390913987611477,0.0,0
3965,6184,231.2403376178219,61.441247365898256,228.90461117443402,0.9898991392788563,0.0,0
3968,13287,587.2819305636131,99.97989965332066,509.4861898003674,0.8675325483135753,0.0,0
3969,3180,169.89445925558442,22.67875508126478,144.82428878840665,0.852436797662348,0.0,0
3973,21095,157.07313755838615,69.97006903658355,154.8434218155414,0.9858046017447386,0.0,0
3974,6415,301.51563277294036,110.08237779223276,295.5982010978358,0.9803743785332657,0.0,0
3975,15650,240.4271363179582,49.901854777488225,233.08451947327978,0.9694601160371181,0.0,0
3977,19455,278.9232848916226,108.32490490129527,272.39165251857133,0.976582692350016,0.0,0
3982,22890,240.25889210195064,68.04273353212696,233.84230097286442,0.9732930129122405,0.0,0
3984,18505,440.21821141839456,69.11191155070338,292.7426446348683,0.6649943983272384,0.0,0
3986,4581,337.4323093939173,28.091180882366412,323.09204798225045,0.9575018129193844,0.0,0
3987,5821,153.91984227284826,101.39647053550443,146.05883111186537,0.9489278897060721,0.0,0
3988,24698,96.42901030328369,81.16920059202327,94.69349996966145,0.9820021969720129,1.0,1
3989,16909,413.87455330771655,73.77443017962484,332.49317841061094,0.8033670486704255,0.0,0
3992,4487,144.09140608007823,66.15767037651338,143.86223285060464,0.9984095288143262,0.0,0
3993,11069,402.3502374483402,72.12551936976357,330.43671258314384,0.8212663541066515,0.0,0
3994,9263,30.091656020015627,12.951108516717618,27.737279746944925,0.9217598303162619,0.0,0
3995,25956,233.3266511439528,79.01015420992783,231.79437795916576,0.9934329268547993,0.0,0
3996,19829,355.15012275253747,65.9969180611009,324.4259735926339,0.913489684526136,0.0,0
3998,5760,113.75377333336856,82.07342953350123,110.10400329351661,0.9679151738627969,0.0,0
3999,17117,161.6946092223073,87.45813793447807,151.16253677780333,0.9348644182068936,0.0,0
4000,26153,118.38323894560436,41.70073198179883,110.94819597754086,0.9371951381438397,0.0,0
4003,19823,276.2706297675381,98.30668749198438,266.61821271150956,0.9650617328952037,2.0,1
4004,9591,48.44040929373088,26.536644590527768,36.18271114007396,0.7469530432881107,0.0,0
4005,14469,242.94811805107784,49.733350645284936,139.7499532657017,0.5752255024108498,0.0,0
4007,4243,314.48250550718257,55.0711341222156,180.12987908063997,0.5727818747505048,0.0,0
4010,3759,371.7334515802894,66.24439486131502,288.5753182136368,0.7762963407970521,1.0,1
4014,25694,142.89058177732386,56.97391617920018,135.90831365138507,0.9511355609369712,0.0,0
4015,17440,316.4587407748641,102.01764692934243,302.2181974005457,0.9550003158723005,0.0,0
4017,3105,335.4440992678236,76.4089814805727,321.4130951925471,0.9581718560383023,0.0,0
4018,22546,39.98384212869981,19.854625972084946,29.877948522772343,0.7472505625297673,0.0,0
4020,13070,42.61125879857112,12.514404097803554,37.6195756811403,0.8828553002616715,1.0,1
4021,1102,399.72972607457825,91.7387992583211,374.3077926364456,0.9364021943332039,0.0,0
4025,26244,91.85287579450704,28.40224978186613,80.29363972137996,0.8741548811276485,0.0,0
4027,18763,338.05144246124365,101.42557529588251,328.78762564200144,0.9725964286624682,0.0,0
4032,6984,334.8714335813182,53.11742497254264,123.80861690057107,0.3697198521130532,0.0,0
4033,3152,287.3399730588606,64.48668995527056,239.28093348395265,0.8327450265158087,0.0,0
4040,24505,422.791358489033,65.36053651295333,284.8796281022837,0.6738066480837813,0.0,0
4043,17155,150.36477794978342,63.98501189352507,141.9483771444058,0.9440267799405231,0.0,0
4044,12270,272.47992557392683,73.64322312809016,271.03402773928576,0.994693561987748,1.0,1
4045,24145,266.033487505301,63.341306548879714,265.72292175432557,0.9988326065493193,1.0,1
4046,21708,137.20123568590407,91.4674904572698,136.4711128715192,0.9946784530712512,0.0,0
4049,7626,98.61303346034121,32.33214211814525,91.47062830637513,0.9275713878446046,1.0,1
4059,3657,296.7773949322022,49.46289915536748,106.55321877747457,0.3590341467948268,0.0,0
4060,5583,130.4582208617562,52.18328834470212,125.66664306039453,0.9632711701132335,0.0,0
4062,13796,325.382946817493,69.23041421648105,281.1758761971207,0.8641383297657329,0.0,0
4066,19309,149.30264717458607,76.56546008954145,145.47183625370525,0.9743419758900772,0.0,0
4067,22827,60.822882389344855,110.58705888978278,60.36228928067521,0.9924273054716274,0.0,0
4069,19634,284.5956663930974,75.89217770481663,284.14823078207877,0.9984278200132513,1.0,1
4070,12390,343.69287705435545,105.75165447826382,332.2462060456022,0.9666950589524643,0.0,0
4071,13723,71.37948335286744,31.724214823493913,55.17097736729408,0.772924862660522,0.0,0
4072,621,347.4885684055458,100.72132417552379,331.15673501148984,0.953000372159019,0.0,0
4073,20064,428.0920944261604,67.95112609938828,363.29640225976624,0.8486407644288548,2.0,1
4074,23151,121.85099096314019,76.15686935195743,120.56239604715888,0.9894248302307931,0.0,0
4076,20522,317.05274258627543,47.32130486361998,294.67502096570274,0.929419561433116,2.0,1
4077,16515,228.69336084970664,39.09288219654196,221.89766928782356,0.9702847011533969,2.0,1
4078,21990,243.66631037065153,65.8557595596275,241.7754311824633,0.99223988254547,1.0,1
4079,16007,148.37863937761847,92.73664961095848,146.28543676697834,0.9858928305353104,0.0,0
4081,15828,189.53998372252713,44.07906598198123,108.40952860570748,0.5719612636688374,0.0,0
4084,16326,145.89945488068702,57.21547250222026,138.95406694741573,0.9523960665997617,1.0,1
4085,106,256.58385673476545,76.59219604023932,246.976609527933,0.9625570862910381,1.0,1
4086,21743,279.7115636294535,70.81305408341493,278.8350644265079,0.9968664177069679,2.0,1
4087,681,432.290546144037,81.56425398943327,337.0435586429798,0.7796690481653018,0.0,0
4088,8352,102.8490810270221,97.95150573999351,102.69024545855913,0.9984556442617,0.0,0
4089,3372,258.9035297145389,75.04450136652659,257.5415701241474,0.994739509376743,0.0,0
4096,12383,318.7535107400977,75.89369303335683,308.68669495302703,0.9684181806697689,0.0,0
4097,3428,290.387194342387,59.87364831802889,237.81686757133144,0.8189647209130324,0.0,0
4104,10087,131.84178254914087,69.39041186794721,129.15103381279877,0.9795910773935479,0.0,0
4106,14667,363.1455591705739,67.24917762420414,336.6373568837012,0.9270039200054724,0.0,0
4110,22919,263.75859687325743,69.41015707189372,261.8444321093345,0.9927427398135472,0.0,0
4120,6981,423.95480601162086,64.72592458194536,361.3494600479104,0.8523301420906774,0.0,0
4121,4417,118.6311506835125,94.9049205468284,117.03945921594777,0.9865828540109917,0.0,0
4124,1554,420.0369530004098,60.4369716547378,385.6959698224184,0.9182429475961895,0.0,0
4125,2952,487.04723100096777,73.79503500012183,229.47164026578565,0.47114863951527053,0.0,0
4127,7689,145.4539393830247,111.88764567924082,144.94592423580877,0.9965073813100506,0.0,0
4129,6586,421.95832615723214,81.14583195334725,323.55185323750214,0.7667862752800348,0.0,0
4130,22575,143.50015154579384,70.00007392479311,141.94570874072897,0.9891676573974292,0.0,0
4131,6998,291.4898521245567,52.998154931730255,251.47842733625978,0.8627347590433453,0.0,0
4136,22265,100.65872919049322,64.9411156067636,96.19256430645223,0.955630625183148,0.0,0
4137,25060,223.77404716306978,68.85355297319767,222.66984167927518,0.9950655337480224,1.0,1
4139,5643,275.29856119877843,79.79668440548438,271.3857986900561,0.9857872032033719,0.0,0
4140,26144,419.2949250948962,99.83212502260301,389.6635959529716,0.9293305800559872,0.0,0
4141,11514,322.066806014988,56.011618437374615,287.23182764140756,0.891839277680919,0.0,0
4142,14344,48.808614662385054,23.2421974583143,42.94334842082638,0.879831331371943,2.0,1
4145,15368,426.3383171863217,84.42342914582677,369.30461061509294,0.8662243005798058,0.0,0
4146,16389,527.8400960552193,86.53116328774101,187.45338901197758,0.35513290940362247,0.0,0
4147,22342,158.31653441972912,85.57650509174529,157.00949128319184,0.99174411478038,0.0,0
4148,2919,441.7498751359005,65.93281718446192,199.43572327372212,0.45146752607992807,0.0,0
4151,5038,118.00063652905376,71.51553729033594,117.63503381649127,0.996901688640701,0.0,0
4154,7484,381.0261035730043,89.65320084070692,355.2219005250558,0.9322770728672545,0.0,0
4156,23001,141.00143829550188,82.94202252676128,136.8217264675537,0.9703569560816209,0.0,0
4157,10306,449.4022754453956,82.45913310925123,314.3735300140257,0.6995370232659702,0.0,0
4160,24522,349.52107380971574,90.7846944960335,325.29361824908307,0.9306838489120045,0.0,0
4163,26119,335.2274149111813,50.033942524059285,319.8066646214934,0.953999137290804,3.0,1
4165,572,416.3514766866946,81.63754444837326,357.9523244797074,0.8597359311134792,0.0,0
4167,9797,40.487799568655255,16.86991648694773,34.26411434304552,0.8462824531855277,0.0,0
4168,4945,129.53800565131613,44.668277810799374,117.54435102474298,0.9074120790553387,0.0,0
4175,19984,339.9302196902783,65.37119609427526,327.16658326244107,0.9624521866885898,2.0,1
4176,7324,258.78579957101005,92.42349984677412,249.55680461488535,0.9643373207825792,0.0,0
4177,23307,114.84292143421591,14.537078662560592,111.93540403948285,0.974682659075348,1.0,1
4180,25475,177.54689022145843,28.636595197009868,127.63990900588712,0.7189081647483594,0.0,0
4181,14345,381.34454228289223,84.74323161841751,333.181939340198,0.873703180188781,0.0,0
4184,21900,143.89062772873564,82.22321584499025,142.87761155948007,0.9929598182644299,0.0,0
4185,11625,168.9175782676921,26.393371604328884,101.42666008987207,0.600450593301404,0.0,0
4189,4270,49.93836690715,24.96918345357627,43.06143075638245,0.8622915290050678,0.0,0
4193,24120,274.8224746348547,112.17243862647284,270.94202306149197,0.9858801519834994,0.0,0
4194,13452,111.9756599998946,101.79605454537595,111.80510545868925,0.998476860585546,0.0,0
4197,16188,147.66333023280671,82.03518346265565,146.07018009531845,0.9892109291116725,0.0,0
4198,12676,259.3333571534375,57.62963492297601,246.3206355385789,0.9498224148343576,1.0,1
4199,4257,237.50633937438772,54.59915847686973,231.1139267094934,0.9730852966631017,2.0,1
4203,23484,279.46132272481435,107.48512412496987,277.55826573766956,0.9931902670158806,1.0,1
4204,15798,138.51611258201007,95.52835350485068,136.39076109000771,0.984656286894104,0.0,0
4205,24985,104.44950778601083,43.520628244150835,94.62487828482553,0.9059389583595421,0.0,0
4206,1955,335.17652564650314,54.06072994298465,326.0711156797305,0.9728339866605822,2.0,1
4207,3326,124.682744683904,131.24499440398316,123.65587441360205,0.9917641348616019,0.0,0
4208,22371,319.16194256487114,66.49207136768565,300.6603008982839,0.9420305518950565,0.0,0
4213,13647,284.0898866014373,45.820949451842836,263.34494232637775,0.9269775333320346,0.0,0
4215,17813,128.98427951997047,49.609338276903934,126.98752825755058,0.9845194215151565,0.0,0
4216,7552,145.88254147997657,44.886935840013585,94.40148634783586,0.6471061265462882,0.0,0
4217,25529,418.00937502241624,83.60187500449025,278.97385600807473,0.6673866010615538,0.0,0
4219,21402,138.76317332931927,79.29324190245478,134.45176619318372,0.968929745315758,0.0,0
4224,1410,135.70471373510878,104.38824133469228,135.22531433345367,0.996467334195989,0.0,0
4228,14400,138.52203072275117,83.952745892561,135.90071111831747,0.9810765147554023,0.0,0
4229,17268,127.61055606080197,58.00479820946192,124.9328450843269,0.9790165401740023,0.0,0
4236,6512,423.3351925134127,68.27986976022028,394.4925588704007,0.931868093763317,0.0,0
4237,25920,256.62956946125394,76.60584163020927,252.12916669725323,0.9824634286163965,0.0,0
4238,23696,457.18148083298587,83.88651024461426,382.4352949603535,0.8365065318559172,2.0,1
4240,10928,134.6672422708517,74.81513459487704,131.86293286452587,0.9791760092578,0.0,0
4243,9156,120.39375225757524,66.88541792087348,109.26600443841289,0.9075720491263102,0.0,0
4244,10756,253.14304895549128,77.89016890938183,251.96108881921532,0.995330860787397,1.0,1
4248,5177,140.62640318331498,90.72671173117355,134.7996017325921,0.9585653809041301,0.0,0
4249,14863,269.96675836951755,65.84555082183324,265.59185021892694,0.9837946413217199,1.0,1
4254,22298,116.73161557827376,77.82107705218056,114.71542854354736,0.9827280122463956,0.0,0
4258,13779,131.18514035503316,114.07403509134055,129.94832676642483,0.9905719993494608,0.0,0
4260,16937,119.98013864754832,104.33055534568136,118.17926011939696,0.9849901946401179,0.0,0
4263,4839,399.91198369304146,65.02633881187589,357.18372536915786,0.8931558441202394,2.0,1
4264,20756,62.64732239551921,26.65843506191794,56.265610463782515,0.8981327263845974,0.0,0
4265,1749,97.04555714555245,97.04555714557105,95.18722433389493,0.9808509233568485,1.0,1
4266,2412,296.090134744637,77.91845651174057,292.2504400518255,0.9870320073442397,1.0,1
4267,2192,407.68207360846947,81.53641472169352,349.54591862547187,0.8573983043492108,0.0,0
4269,19927,148.11828835920682,87.12840491717267,146.50540780973023,0.9891108615462452,0.0,0
4272,25631,128.30764515572642,102.64611612458037,127.61440948403708,0.9945970821080228,0.0,0
4273,23266,316.2295401947896,53.147821881472964,108.86047063290961,0.34424510299023375,0.0,0
4274,7189,339.4881778328503,102.87520540388637,328.6579594609451,0.9680983931722137,0.0,0
4275,2298,110.37289380195732,56.60148400101134,105.46935411245566,0.9555729715821341,0.0,0
4276,3993,122.53452182104884,68.07473434506021,121.10597927361117,0.9883417136150093,0.0,0
4278,6110,295.4853661531487,52.2982948943624,166.86113260956296,0.5647018489676393,0.0,0
4279,20596,151.76862711606964,67.4527231626852,145.90432457994459,0.9613602452129968,0.0,0
4281,7184,142.41679042985936,58.129302216293404,138.13411423250395,0.9699285724356733,0.0,0
4282,13828,422.636353649691,73.5019745477716,304.0687446415568,0.7194571456424904,0.0,0
4284,19551,446.6065612634068,73.8192663245294,296.3452314235299,0.6635487633347749,0.0,0
4285,14449,145.83217860913467,100.57391628215431,145.08331602727938,0.9948649016355819,0.0,0
4288,1899,359.6802942383271,52.89416091740151,336.7011437243969,0.9361122894914448,0.0,0
4289,21627,35.6224160876604,14.248966435058078,25.415876432376713,0.7134798596993754,1.0,1
4290,3245,336.8516767829351,56.61372719039739,181.74639035303812,0.5395442649678548,0.0,0
4292,24601,383.266142612588,82.42282636829137,328.0793743860357,0.8560092789559655,2.0,1
4293,13847,639.4174852626252,99.90898207229321,348.9761738985975,0.5457720221011223,0.0,0
4294,21855,414.6245921958223,84.6172637134417,350.2452653677914,0.8447286339503343,0.0,0
4296,14071,465.401008208849,92.15861548689361,383.7811600221934,0.8246246854926694,0.0,0
4299,23741,442.95963679024186,69.21244324846654,244.302532971551,0.5515232375161927,0.0,0
4301,11481,228.5093285615667,32.64418979450884,163.14426266510262,0.713950120513995,0.0,0
4302,11042,154.87769238186374,114.72421657910988,153.42768360335535,0.9906377170513796,0.0,0
4303,17776,279.87177689624315,76.67719914966747,265.48431767147804,0.9485926756019455,1.0,1
4304,18582,301.37285613894807,91.32510792090454,293.1868142655396,0.9728374944635549,1.0,1
4307,11897,137.9486856850509,58.70156837663869,131.3225904682758,0.9519669565253919,0.0,0
4309,21320,560.5642140523045,91.89577279544915,237.63660781836305,0.42392397135110366,0.0,0
4310,1563,171.18730993068942,64.59898487949272,157.19070512944438,0.9182380702932244,0.0,0
4311,19374,137.03402102610983,74.07244379788517,133.89555419640573,0.9770971704237876,0.0,0
4315,14302,194.45403982476526,84.54523470640937,180.97342712720902,0.9306745557474431,0.0,0
4319,15169,154.22340279014165,102.81560186007069,153.44753584461392,0.9949692009676153,0.0,0
4320,5119,299.38250228184575,63.69840474081802,120.5349108457747,0.40261174225974067,0.0,0
4322,24003,293.83869368880374,53.42521703432829,245.49427182545153,0.8354729213622477,1.0,1
4323,15670,121.63173375165043,49.64560561291891,116.66183435985994,0.9591397800681021,0.0,0
4325,15651,282.2808661363098,55.89720121510833,279.7835030149119,0.9911529139201666,2.0,1
4326,26204,296.52831724247284,89.85706583104944,273.42360765527997,0.9220826199600356,0.0,0
4327,10018,274.0060663741261,66.02555816243529,272.4582263307165,0.9943510738141974,1.0,1
4328,4575,146.8948833271088,101.30681608766182,146.3886156503717,0.9965535377048516,0.0,0
4331,11096,585.8995561774914,92.99992955197816,314.7044332680007,0.5371303493062635,0.0,0
4332,26210,150.9349578155094,91.47573200939296,150.28665676831986,0.995704765439548,0.0,0
4335,11214,418.13361372047706,83.62672274409421,356.51956197567415,0.852645064345408,0.0,0
4336,16941,368.6980781388722,92.17451953471948,342.4928079961696,0.9289248528905207,0.0,0
4337,18467,124.68402676846765,65.62317198341107,117.89124691901749,0.9455200475513673,0.0,0
4341,8005,255.0613153497636,53.13777403119993,250.42177914520587,0.9818101141751129,0.0,0
4342,9723,75.55749964905344,25.18583321635161,66.64187555930137,0.882002129091579,1.0,1
4344,6526,102.1613425194906,113.51260279942485,101.863755257733,0.9970870854432945,0.0,0
4345,1825,162.84302511967113,63.860009850844904,152.52332744314305,0.9366279417313436,0.0,0
4347,17160,62.789624134742624,78.48703016837132,61.86324399626493,0.9852462862894394,0.0,0
4349,9915,139.3222316166871,69.66111580833696,134.6233436585337,0.9662732364847464,0.0,0
4352,11751,124.98583432223404,78.11614645141044,123.53470631149678,0.9883896601674393,0.0,0
4354,15680,460.86481257414573,92.17296251482563,360.0169387079621,0.7811768850329426,0.0,0
4356,25369,444.34646134742525,69.97582068463593,292.8276688480587,0.6590075410077427,0.0,0
4357,868,367.318915299825,69.305455716955,196.1444361974723,0.5339894789718871,0.0,0
4359,4357,58.35585576292797,29.926079878421433,47.83043167760028,0.8196337977102508,0.0,0
4360,23705,80.65395541495393,32.91998180202174,78.54152041426929,0.9738086620821453,0.0,0
4364,16491,67.66325010483595,29.418804393397938,48.593847292400724,0.7181719355353237,0.0,0
4365,25932,146.77182313356573,75.2676016069398,145.3796544689716,0.9905147416249833,0.0,0
4366,6004,772.2304953055888,117.00462050086378,296.27384624639865,0.3836598632758688,0.0,0
4368,13196,392.16792686632886,64.28982407645938,147.3524422768096,0.37573812691478703,0.0,0
4370,14511,287.6424157688211,76.70464420500977,285.92814220911754,0.99404026156879,0.0,0
4371,1333,143.05502012000778,65.02500914546562,142.13358760387518,0.9935588942257348,0.0,0
4373,8851,284.69435301003074,87.59826246461856,280.5507499255044,0.9854454328274634,0.0,0
4375,3247,53.85101133271377,33.65688208293487,43.93697601354195,0.8158988090693633,0.0,0
4376,26258,42.0945189265627,23.385843848131085,39.72327414642405,0.9436685620691978,1.0,1
4379,25431,102.40378370168642,60.23751982449856,94.74294999428717,0.9251899350739217,0.0,0
4381,13836,246.47124304809242,63.19775462772757,229.84260922014602,0.9325331684852916,0.0,0
4382,15918,192.47814096404625,38.11448335921366,171.00777501977103,0.8884529649094765,0.0,0
4385,12453,365.0244248292769,76.84724733248329,316.5010391671073,0.8670681128122751,0.0,0
4386,25451,304.2225026692792,63.379688056094984,151.41738280194082,0.49771920707176254,0.0,0
4388,21626,452.92456211700517,77.42300207129482,287.8988151051621,0.6356440767078303,0.0,0
4389,930,354.10327686056723,97.01459640013549,334.68368959340864,0.9451584084752616,0.0,0
4392,1622,63.94646991013067,38.755436309166896,57.807295681411574,0.9039951034459448,0.0,0
4396,18214,275.7568006831938,77.67797202343932,274.72892625710165,0.996272532813169,0.0,0
4398,23119,102.46476657080628,44.549898509042116,96.42878186875276,0.9410920953215419,1.0,1
4400,14343,357.6559817211113,84.15434864025879,316.3048616860513,0.8843829765237807,0.0,0
4401,2230,333.52866213992604,63.529268979021936,311.2884652171754,0.9333184836947532,0.0,0
4411,11928,109.15368406546892,57.449307402852476,107.55476773518637,0.9853516961523393,0.0,0
4412,24419,164.37527432727828,43.25665113876593,146.87341673045916,0.8935249984010846,0.0,0
4415,13486,255.42656427822402,44.811677943565144,178.68941207531958,0.6995725467327732,0.0,0
4416,16676,167.74602194206676,67.09840877679302,164.18867549647743,0.9787932589732715,0.0,0
4418,9776,271.23379001799225,86.1059650850767,269.151035984643,0.9923211852283924,2.0,1
4423,5958,97.16458182449114,107.96064647165332,97.03420525630193,0.9986581883466066,0.0,0
4424,7023,322.29445954080376,92.08413129737363,299.47359729184944,0.92919250836186,0.0,0
4425,15573,283.4662658456766,97.7469882226487,277.9965019749057,0.9807040042156242,0.0,0
4426,13007,63.130717878525196,97.12418135158956,62.32169502192033,0.9871849571208492,0.0,0
4427,3764,254.06432917819922,76.98919066006175,244.4626113081735,0.9622075326312687,1.0,1
4428,12246,150.6936336351966,71.75887315961074,149.18946301147204,0.9900183532148021,0.0,0
4429,21686,259.78586455450585,77.54801927000229,256.14669497373234,0.985991656678418,1.0,1
4430,7728,129.8097942148368,60.3766484720221,117.32889223735073,0.9038523860778176,0.0,0
4431,5106,113.20867848321646,94.34056540268136,111.07736879356199,0.9811736192117952,0.0,0
4433,18025,114.76237698968245,58.85250102034843,105.02288007957132,0.9151333636895065,0.0,0
4436,6611,141.05613478742254,88.16008424213042,140.21824824489974,0.9940599071158052,0.0,0
4438,23023,115.81375962173911,56.494516888644654,109.972984618931,0.9495675209760502,0.0,0
4439,26173,120.89119824081125,47.40831303560809,109.74680566949083,0.9078146901222605,0.0,0
4441,14612,404.02767669150853,79.2211130767675,363.31125041387367,0.8992236704894762,0.0,0
4442,8694,259.82667915317063,110.56454432047232,255.41177677090084,0.9830082792242164,1.0,1
4443,16653,337.249922685889,66.1274358207631,288.520072943482,0.8555081959565237,0.0,0
4445,15589,366.9523165899195,90.60551026911112,315.38481411721745,0.8594708354700746,0.0,0
4446,7758,132.17614362095748,64.47616761997033,130.6897660859172,0.9887545702702389,0.0,0
4447,18405,312.70750176552457,59.00141542746123,244.5718381898223,0.7821105563793223,0.0,0
4451,12699,105.15144230657249,123.70757918415056,104.8366621226533,0.9970064111626596,0.0,0
4454,20641,344.0401600239762,84.9481876602362,317.29759188486173,0.922269050981575,0.0,0
4456,3931,139.6997443573833,93.13316290490155,137.58318005675798,0.9848491898796129,0.0,0
4457,21883,136.33323431118407,75.74068572842805,133.79083819432526,0.9813516041799777,0.0,0
4458,1059,148.9254548968104,78.38181836670977,147.9345431173976,0.9933462564871841,0.0,0
4461,6809,147.58980559074737,68.64642120499347,146.654943520388,0.9936658086470305,0.0,0
4462,7924,122.31005670215731,94.08465900167249,121.73268336028556,0.9952794287122462,0.0,0
4463,19174,155.24952359869923,79.61514030698115,153.33232536025213,0.9876508591201683,0.0,0
4468,17105,120.1923644378061,72.84385723500402,118.70852254466476,0.9876544412776807,0.0,0
4469,25581,371.8269652636559,87.48869770909111,334.592128124333,0.8998597718352128,0.0,0
4470,15033,118.49473778387696,69.70278693166301,116.92417168007715,0.9867456890223736,0.0,0
4471,19513,291.11610243511154,66.92324193911244,282.2382988583202,0.9695042510444087,0.0,0
4472,3080,383.857693428062,65.61669973128967,302.5979843115514,0.7883077231282865,1.0,1
4473,13351,251.92424797937403,71.97835656551243,250.1497822432408,0.9929563519575197,0.0,0
4475,6713,141.92009863630844,88.70006164776528,141.20475672263206,0.9949595446976854,0.0,0
4477,5882,350.37363250839553,98.69679788967638,333.4351732994411,0.9516560105060172,0.0,0
4478,22019,155.3014850388001,73.9530881137249,153.01438303992555,0.9852731479141802,0.0,0
4480,22538,331.41229408681005,83.9018466042455,322.8395208054737,0.9741326033032112,0.0,0
4488,4267,250.99566986055765,97.79921097107861,91.00532826275133,0.36257728395597405,0.0,0
4489,22688,356.2680748956089,56.105208644977445,187.21156314644873,0.5254794811499854,0.0,0
