playID,gameID,playPerGame,angle_deg
10935,82,22,53.57054575374925
10937,41,184,83.36144963695179
10941,1,136,69.02329091597359
10959,85,249,155.07875980313324
10961,4,20,82.860501374184
10963,29,19,58.8338834425319
10967,57,79,93.94438666113395
10971,82,46,76.70566816061546
10975,65,188,-164.67115767593128
10980,72,208,80.0568074023966
10983,56,29,47.01676059601516
10986,37,155,105.62654890274945
10993,39,27,90.84734131896549
10995,66,228,101.46638121631007
10997,20,123,89.51607041172416
10999,90,309,57.62604679628383
11003,55,49,102.75332044052792
11012,77,26,86.76240512875458
11013,39,203,114.07921820113687
11015,32,96,114.40565573774832
11021,27,159,123.68308319453254
11023,73,217,71.26750305393678
11035,54,179,159.96189228164022
11039,22,42,94.10259106598106
11042,46,174,82.7782428781195
11050,3,155,81.11512988754667
11056,62,275,48.827364034265884
11060,24,157,96.69457419873812
11064,60,181,145.70501611526333
11067,6,135,100.41080362806775
11069,43,118,87.941479921587
11072,24,206,104.38315530254563
11074,90,200,81.79050490614702
11077,70,240,97.23761445561377
11084,36,132,63.453484804259844
11086,70,343,99.20241916110601
11091,25,6,97.0777757098948
11096,47,35,103.2309258135838
11105,70,124,118.93041270921427
11109,18,228,94.1248713849005
11118,18,246,92.65215167549755
11134,11,236,60.1805745142695
11143,13,126,101.94381203642008
11153,97,247,105.1148244777879
11160,14,101,110.18784664496032
11168,77,294,90.92729739909515
11173,87,158,104.00908530238628
11177,8,186,24.36279331967175
11178,12,84,115.13198143900694
11183,56,88,74.52601456607512
11184,28,137,70.00589096055997
11190,9,142,130.78773567321826
11195,28,269,54.09505387594581
11198,66,7,129.05510254764243
11201,69,93,98.39000317190985
11204,26,257,101.94748275195727
11207,15,174,70.79973113629283
11212,64,76,80.35842177625065
11214,47,47,97.14000477063219
11223,21,98,85.03179290242421
11231,7,256,78.38103935395354
11232,62,63,97.47856019552782
11233,71,151,82.1800122932725
11240,36,84,70.23415868859946
11255,97,18,99.77572958537813
11262,29,97,62.587779346329555
11265,55,14,70.69023750402323
11266,90,207,91.04486801256043
11278,26,62,63.3073541723031
11279,79,72,77.29414193530995
11289,89,193,118.12670462983087
11291,64,3,94.95801846384862
11292,3,164,74.36901955310906
11294,92,233,101.01346363217812
11298,40,267,102.35122210609144
11300,14,285,104.58308908408438
11301,3,208,84.1378468245119
11304,12,55,14.393310850470826
11310,3,212,7.6199783886504715
11312,67,13,91.7780862014726
11324,81,26,82.47898122795388
11334,63,259,85.47648271730488
11345,93,180,66.65873793202101
11359,66,152,88.8023034116222
11364,64,295,128.82650725597256
11371,79,185,65.88776265652989
11376,9,68,106.66118590141078
11379,15,23,102.11398695762666
11388,42,64,96.29349342004473
11392,50,194,99.79684193839508
11394,73,94,99.53164758213055
11404,91,290,70.87659063910128
11410,80,112,101.28750626982998
11411,28,143,105.76917463035521
11413,18,95,47.42377134411362
11422,62,243,61.76897909206367
11430,19,5,74.72054064720733
11432,17,356,82.5236623283353
11449,70,19,82.15653932717433
11455,42,13,103.77317650457813
11458,10,209,109.93581315265789
11462,41,194,65.37937318044108
11465,88,75,92.84347435403969
11467,77,198,103.66025427687423
11470,65,125,121.04635490759696
11473,35,233,112.74225327171084
11474,36,13,110.68187434511925
11481,46,170,123.1896471027511
11482,78,13,80.71446580723111
11488,56,13,80.58432800415109
11490,76,51,71.4250598034964
11513,11,143,110.14480512608165
11514,44,339,127.9115161259562
11519,69,213,88.16228710708361
11523,40,217,80.58542857086088
11539,90,248,108.14286894925294
11543,6,207,61.01835720168582
11548,38,72,88.49192555441032
11558,67,70,61.641613056464806
11566,25,125,60.185076095886785
11567,31,154,91.48778970281131
11570,12,141,81.74248896915185
11574,58,65,79.25148763172902
11580,64,319,51.218098321485115
11587,41,263,59.663469347325254
11595,84,149,93.62585143124059
11598,93,50,136.54743697015178
11606,10,141,144.41598949407035
11610,78,178,68.14335174005225
11615,78,173,102.83844680142197
11616,63,235,63.97372241040641
11617,56,338,116.05635653511438
11621,65,38,125.47730227634331
11625,45,103,114.25605596051192
11628,89,211,170.75627192324626
11631,10,54,82.99031590624868
11634,73,122,62.17809488754846
11638,49,107,67.75230495597742
11640,18,147,70.61324638168576
11643,56,66,113.6983874280766
11648,53,128,110.10915563340556
11660,70,45,91.73229610933743
11676,78,336,94.04792759864347
11678,56,216,94.25494636167718
11680,34,35,66.67214848958474
11703,65,198,123.16800943220325
11704,42,176,129.9310985816647
11706,9,105,53.36428406048575
11714,68,80,71.55492115698286
11721,40,362,87.18806400924518
11728,68,59,85.8557764149956
11732,29,184,51.418471094817484
11740,6,146,136.40022121522367
11751,47,93,100.453004804124
11769,82,132,104.13249088760367
11772,95,70,66.43698900198903
11777,38,245,64.77775687603393
11786,83,134,97.2720180098138
11795,97,73,110.85620841069799
11804,13,9,81.79588467370843
11807,67,140,90.76083377354315
11812,97,182,102.47310181752806
11813,75,185,99.06975853680537
11826,32,221,107.43825665792212
11829,26,251,79.8314456287945
11833,86,205,83.70640928228399
11834,41,122,123.54293669249118
11835,26,192,129.35658525914278
11839,69,112,133.03620270561578
11850,37,43,109.9227681880488
11859,85,261,114.30423915443433
11861,2,53,62.53427736495503
11862,33,9,65.99899574263495
11863,79,167,114.02562741320536
11884,19,86,98.24773332107453
11887,22,7,64.26916453641782
11896,4,68,89.30083368397774
11897,46,201,100.11378642196551
11899,5,207,141.31236260678045
11902,26,9,120.40156367335105
11907,39,76,50.12270298679042
11928,47,237,55.022568811857845
11938,60,34,123.42397347901003
11951,56,106,94.31080155767745
11956,18,109,116.09677801145307
11960,88,143,84.03525266772647
11964,82,123,79.77178675662863
11967,80,2,107.22306669660442
11978,1,241,109.86229052967948
11983,17,163,84.13663715355023
11984,37,105,107.14921527347678
12005,30,254,84.52820856798229
12006,76,179,67.76399655742104
12015,78,248,98.19092461041701
12041,2,112,111.48684852965235
12043,74,230,61.97754462306623
12050,43,22,66.60462244864874
12051,78,171,49.27612560377183
12059,3,37,111.45494376720757
12070,77,312,80.06492727376116
12076,23,189,67.02622521729694
12090,93,86,91.16189441547236
12092,52,232,100.47339310186241
12098,83,25,114.6643762991606
12113,71,169,135.29582668192492
12129,96,93,82.68504411938159
12142,54,6,66.49344617134803
12150,21,130,112.60905472751206
12164,2,196,68.84496601375739
12165,16,16,59.90744410381638
12167,55,139,63.09456770504031
12171,22,264,115.80949267049814
12172,83,178,83.94267137794098
12190,94,204,119.94825878561227
12202,51,200,51.833977654129356
12206,89,168,80.90571157106989
12208,80,89,114.78394653404527
12209,80,70,116.57524944411496
12210,38,1,101.32714893920934
12213,35,260,103.56131117923083
12223,21,266,99.04543074672561
12237,90,292,91.79659503370192
12246,48,42,83.00716028898016
12251,49,20,124.63337068961341
12253,5,251,98.54987944309477
12258,23,209,19.106231618808923
12260,66,85,92.88361450379726
12264,9,141,75.17785093811895
12270,44,11,74.20303540045232
12285,50,19,108.6275653901156
12288,80,106,87.60087415534231
12289,24,250,114.23266571007208
12294,26,149,90.62038779011841
12298,56,158,51.84361362889446
12301,56,145,95.03954596251882
12305,15,136,46.25293591876446
12306,62,308,57.15528993504736
12315,1,96,86.05913980424414
12316,63,239,98.63689117955431
12322,50,101,80.58046448352854
12323,6,246,77.03755708748407
12325,73,224,68.49845503600926
12326,75,232,53.84281403766508
12327,17,3,122.03225246140303
12328,76,313,50.15898573668851
12332,82,5,56.082427194815175
12334,73,259,53.65968916253654
12345,95,318,107.87251731232998
12347,85,193,104.01845081192802
12366,53,194,94.60224499206096
12368,59,90,83.95991438264655
12371,83,222,85.63472520120254
12375,67,153,82.91206063390452
12380,33,193,86.12740202800896
12383,44,174,85.56359145357627
12390,44,94,52.54250061169945
12392,2,187,103.78681203031559
12407,60,227,70.69636849132083
12413,35,18,31.497541271569624
12422,1,221,94.51435610366565
12430,32,218,113.1947788655534
12452,22,23,62.651288054926766
12453,47,172,85.90213842243425
12457,25,242,85.49462507061868
12464,20,100,97.73466276566828
12469,32,52,123.1498197808924
12474,42,34,55.32891497044458
12481,11,109,16.270644795765715
12483,10,124,121.71840564880877
12485,14,73,58.66192256433021
12502,65,29,57.0883174526323
12503,89,173,52.98121486427296
12513,7,50,97.61864345423058
12522,62,231,88.17563118060696
12533,24,26,66.04024617344413
12541,53,83,110.43851726840295
12552,55,57,101.95728156643185
12556,31,92,88.77422240157182
12561,17,318,112.88824381558511
12564,19,166,79.71241732028874
12567,41,27,66.86551471895261
12571,93,161,124.0043093310271
12576,69,83,84.91782508925782
12582,40,27,90.63858255083683
12584,5,89,91.46416539743814
12585,69,68,78.6861700640529
12586,77,167,37.20561746315483
12591,15,192,73.6269868298273
12592,74,205,116.0273828629741
12593,57,85,115.13019558454384
12602,97,111,89.85795991909912
12604,55,111,138.4147610799429
12606,85,266,120.46344327173078
12607,2,70,109.69274899122823
12615,23,43,61.537957265805396
12623,71,135,67.56721681293045
12632,63,45,109.68254834868281
12633,2,304,63.41460527604005
12636,28,63,117.59340690464305
12637,39,40,52.265453568538675
12638,9,76,129.63621230100983
12640,72,163,93.10799539276798
12644,19,78,87.71796229395464
12648,24,72,92.79331187783477
12663,35,106,103.37715791310156
12668,97,5,60.53311100774782
12676,45,134,68.43138077470236
12680,73,69,113.14645954048737
12681,65,42,97.32938318134333
12684,4,107,85.26295948218537
12688,58,136,54.66855147913842
12691,26,75,54.146960071955554
12692,33,59,70.01884677774623
12697,20,255,63.86385743419885
12699,48,113,123.03178650871043
12702,62,254,69.6723704520324
12715,67,76,91.89417092364667
12722,88,3,60.73792868631487
12732,50,40,78.07178889079539
12734,34,38,102.20238447224907
12742,87,147,72.16934760187526
12752,32,152,93.35997366225426
12755,94,195,72.17586492036281
12757,94,199,77.0081230707361
12764,57,142,81.76560246352881
12778,96,11,57.436685293672674
12779,54,52,79.1597363997086
12780,97,179,74.41415195402878
12781,18,237,85.9422754610651
12790,69,84,102.22689690794444
12799,84,40,126.71591888783338
12804,96,76,121.54920486277544
12822,15,47,75.63813557580002
12823,90,122,102.25368248336532
12830,24,89,84.5420398540779
12848,95,195,65.3910833944694
12849,56,257,59.82745366173688
12859,11,35,79.89694232908712
12867,78,51,87.61404519838952
12868,28,83,119.7453420659494
12871,73,14,103.78672888707978
12882,27,72,52.10475800881166
12885,96,168,121.79821639508975
12893,88,266,109.93884094080126
12901,96,252,72.28255268377778
12902,90,188,96.7879599456944
12903,66,62,78.67162185985703
12912,89,214,81.00262149894826
12913,61,243,61.266768082254536
12914,64,279,89.2666028402199
12917,70,224,97.9352195265547
12927,50,10,86.86172928337011
12928,11,171,110.71472559205559
12930,73,146,23.960053658236113
12933,24,259,55.82710217588341
12937,76,131,65.78549243934394
12938,79,259,57.70774974470424
12941,12,80,91.75492640181027
12951,33,70,29.357311741851948
12952,25,197,90.79014200456044
12954,2,287,96.48704244165003
12959,70,156,82.82302616765078
12963,25,221,75.07246914275542
12973,42,60,125.55772497021498
12983,34,150,78.09731752555825
12984,39,121,76.96484177544595
12992,35,149,52.154319185737116
12993,24,177,111.68847054890067
12996,59,238,55.828044560631
13007,48,23,85.2109180971039
13009,58,101,81.56040937292703
13010,64,236,115.8462818353811
13027,93,55,121.67458269755201
13030,74,52,68.72400378876958
13035,13,265,91.04241045468109
13043,80,147,73.30991891018581
13049,63,252,113.49595303358319
13056,2,28,111.07674105394695
13070,43,186,136.3541957824556
13077,5,281,117.4418021736031
13091,97,67,112.75788690797654
13095,53,101,103.39932102389996
13098,74,106,116.97227087852136
13105,50,82,83.00645383105184
13116,76,148,69.80588431411607
13117,19,46,82.8204949213909
13122,88,29,69.5534777765936
13123,94,109,67.44819116108872
13128,5,71,117.51404489545395
13129,57,139,91.30228377886384
13135,33,202,89.48202991180072
13152,91,172,74.8747149932511
13157,66,11,100.7700637621825
13159,77,102,57.54119158191316
13163,88,47,107.2272320028941
13165,72,172,109.55497289147863
13174,62,155,85.15732865016598
13175,15,21,109.07418582379887
13183,19,120,110.20094577032974
13194,35,230,73.61660075952425
13196,47,131,78.672051380061
13199,4,14,73.68716909462674
13210,18,248,83.69923951210289
13211,20,10,110.31018126082722
13212,5,116,115.66949239819569
13219,72,83,68.94693695480618
13221,85,196,115.66622607133503
13222,59,86,74.88321547856152
13231,40,61,69.72433647991096
13246,70,143,82.73824010619747
13248,16,126,73.59796159379773
13249,42,205,125.39637198395715
13267,24,63,95.21840295916408
13270,78,47,79.1220513051903
13274,17,89,124.25855525610731
13277,63,221,86.61129054098679
13278,53,258,91.06783813532093
13280,37,215,82.43727825906304
13282,32,81,119.61376679027359
13286,39,50,81.0971875350968
13287,43,36,107.85993219230285
13290,12,24,73.0832627220688
13296,5,269,96.70635865261586
13304,49,34,112.10184258231858
13315,36,150,111.99338334313529
13319,96,263,144.70648276156726
13327,90,229,120.91878996744268
13333,74,67,91.20926702619063
13334,6,178,127.9635811415772
13339,97,79,108.08884241604211
13347,83,123,74.25367283348075
13351,48,180,132.77695130936536
13353,30,219,124.06052706422585
13359,38,233,151.93463320118005
13362,67,58,117.22156276874551
13365,7,285,84.09955894343655
13367,13,86,171.08963233095037
13379,20,50,138.06880178136515
13385,4,181,90.13487745563607
13396,5,137,72.01335988236907
13403,32,205,56.61766299872164
13410,37,62,126.90596082874896
13420,12,174,112.18936601264048
13427,88,257,90.44573946477306
13428,78,202,102.80746111238109
13434,34,180,31.44562293750608
13447,39,59,81.35772323720093
13451,84,97,75.71281251910128
13452,45,124,121.48255732171485
13453,12,7,104.12835423596255
13462,17,138,100.61638939235391
13473,84,192,93.857751333025
13483,35,316,117.33815480717611
13486,47,246,75.02341258794786
13509,73,240,113.99137194617039
13512,74,194,163.6392466905969
13527,41,85,110.67617074077738
13529,68,274,77.826190177373
13534,72,55,121.4609063982847
13537,37,97,99.38074306882964
13539,10,218,103.0774364287696
13541,70,127,115.51489605037
13545,15,275,9.411065096566425
13551,61,23,58.32127394219734
13552,94,220,99.06058658943714
13555,84,24,61.49365581467962
13560,77,219,87.3618892867334
13562,96,146,72.4694719456933
13568,83,310,51.473450347376335
13585,94,71,42.07041631364233
13592,32,74,83.9983014760218
13599,93,234,59.5069531031539
13604,34,239,110.23905680400156
13609,64,260,127.28798563993115
13612,11,150,93.98657722816287
13613,59,237,68.25547437682448
13615,1,22,130.66178922324897
13623,11,129,132.56611084605285
13626,12,35,107.74214791494407
13629,6,166,108.790690550084
13643,26,85,105.62194224344552
13647,45,185,56.862954774709074
13648,17,283,125.75187502927479
13650,92,195,118.68756803415069
13651,51,236,118.26604704886036
13653,89,241,115.26092322118348
13668,81,93,89.87881018275628
13671,61,58,87.0227582355183
13672,49,232,110.4467022616511
13673,18,213,87.3630389185075
13676,27,210,91.455038661705
13679,85,240,91.40949793628873
13687,86,93,83.19863604038522
13688,36,197,95.00188441761964
13708,19,154,79.89595518903802
13709,41,21,0.5414703425293066
13715,91,198,50.11338924413728
13716,73,220,116.04323133444731
13717,55,138,105.64001075959386
13719,95,20,18.046213885732342
13723,44,97,88.87933347349903
13726,2,52,72.23465673870014
13740,91,211,110.00037535690247
13741,31,237,93.18671015419542
13743,28,43,58.9469407209763
13744,18,29,108.35832923509828
13745,88,147,69.90130026671336
13754,54,214,78.80415211530203
13757,20,91,117.46448293796034
13760,65,167,90.33659385100813
13762,84,135,62.02695273723165
13779,46,44,84.86360065222675
13782,81,7,101.55299452594349
13786,6,219,89.27121013080966
13793,97,60,97.62138516074899
13795,78,254,112.1813187953404
13796,44,68,100.03910417733711
13797,24,273,86.7508050163984
13802,2,211,72.97291559610446
13811,58,197,91.70460914501747
13812,28,25,100.37475171627945
13814,2,249,116.96726792959716
13816,89,85,69.57442204414248
13821,20,77,116.4222121599328
13823,81,147,90.57415373073884
13828,46,122,80.98170188169992
13836,47,163,94.45951190357066
13839,14,216,94.52045883598241
13847,46,144,115.52918965121602
13851,37,167,81.95116110932354
13856,40,186,93.71558227875624
13860,49,124,113.76072638026821
13866,6,82,119.97006506669454
13869,87,57,113.98455023329225
13884,35,102,125.09742768667647
13889,21,68,90.03836004256998
13893,74,74,122.15744513632387
13894,1,71,126.68187845980094
13897,93,82,97.71080046970279
13900,33,80,104.57051883632161
13908,3,32,81.30427747272748
13909,64,248,87.11642742613209
13919,59,205,144.7208016215597
13923,6,116,68.18661162261718
13924,77,292,86.39002261863594
13925,3,22,65.10760535914402
13934,8,173,109.52783107328332
13936,32,346,112.98854311966258
13939,84,8,99.88885152185695
13941,73,244,97.42116360906647
13946,56,183,92.71266568429357
13947,78,324,97.1205988377633
13950,2,173,68.45559647326091
13952,50,135,103.44477319827287
13980,88,4,85.33098976459185
13989,26,153,61.04610831151537
13990,40,369,57.6117947336402
13994,56,123,147.22460965213787
13998,2,38,96.72999369577872
14004,56,133,47.72499830608457
14006,75,104,86.8389327565119
14012,7,254,70.5742781706406
14047,93,14,70.79295527240835
14058,22,37,96.664147760526
14061,96,148,88.69243377681057
14062,83,314,50.75972072361189
14066,6,11,77.98210262258686
14067,68,84,101.76909030543865
14068,74,304,59.035841322669675
14071,46,151,86.49719404463556
14072,32,317,80.50949960815267
14080,11,77,130.7670414954473
14084,53,268,79.58629781962543
14085,35,126,145.7607287540797
14093,40,316,83.98858989280028
14114,18,98,56.79801128253913
14117,86,17,123.0144820986811
14118,26,103,74.35191655633554
14125,53,71,84.99604777345014
14127,40,240,108.89732772252077
14128,79,89,112.17892114425912
14131,9,1,163.6757638960884
14143,74,11,56.39755731779365
14148,34,54,62.02289611475132
14149,95,32,88.43762399939887
14155,28,314,78.84398736108338
14158,70,146,114.51780340525178
14160,13,28,103.70657450415506
14163,90,23,106.0841666412115
14164,87,87,91.61746817598049
14165,31,138,59.09485504621507
14172,91,94,112.33990053321894
14173,33,189,91.21532735989699
14175,37,63,63.59608958941764
14176,69,21,84.58042339578704
14181,53,174,60.14141551289978
14190,85,208,63.81880334243391
14193,71,43,104.19034136735857
14213,30,239,110.34270510788573
14215,85,121,71.1721939169636
14221,18,187,73.4397204935305
14223,38,284,78.8238914083912
14227,84,28,118.40061325414537
14231,18,35,110.531182597465
14235,54,140,65.77730186499286
14237,28,45,76.59905532975517
14238,7,274,107.95009696609632
14239,28,49,111.16254688562104
14255,21,27,51.703743058754505
14263,71,216,81.10262803246846
14267,33,28,112.16544683250886
14269,32,335,114.99065438156322
14271,30,34,68.32951172141972
14272,78,39,112.14335450566685
14276,11,92,116.10258226241801
14285,27,113,88.00255320893729
14302,46,218,62.44884841990684
14312,56,73,84.0412669454354
14325,10,64,110.74660177611007
14326,30,191,53.9052101100357
14327,96,226,79.20891049921399
14337,8,182,82.09382709138146
14338,63,114,91.35406235999329
14341,96,211,2.113749218978474
14343,47,210,69.85892108901476
14344,44,340,164.6358544760604
14345,45,95,65.00869828898271
14346,11,161,80.97181474176782
14349,1,26,63.4732357624974
14353,77,71,88.31714779860975
14358,3,296,10.297284387529574
14389,71,57,85.68563343410858
14390,75,195,113.52846923923713
14391,53,180,70.92351868963657
14393,85,189,56.058659800108025
14400,45,220,87.51664930713824
14403,67,65,65.79722690891099
14407,73,193,114.05166507938216
14412,68,186,94.6641231071218
14414,18,183,82.41036295817952
14421,61,142,89.08078709593701
14425,32,272,112.59538632173656
14430,95,78,89.46609613948979
14431,5,293,93.57988424830876
14434,58,152,105.86772224891794
14436,34,242,94.60517347383158
14441,65,104,100.9993072703996
14444,73,3,116.6048876556433
14445,89,131,58.266992916061035
14446,76,91,119.7539459373414
14449,46,130,82.98299981304852
14453,18,72,106.26671197010737
14455,15,56,67.88142441690107
14461,90,227,100.22029450243313
14469,43,139,57.30572035559316
14480,84,124,84.75023615819207
14492,74,5,74.12020062541887
14494,95,121,81.12504725371666
14499,57,254,111.02397147371285
14511,47,137,99.20683452043431
14516,66,155,113.07413842519301
14530,53,245,71.84420718063049
14548,83,87,77.85117624415159
14557,15,160,108.43621351852386
14558,57,17,78.69941559492943
14562,18,165,78.8906462601158
14574,78,4,127.75935068150338
14575,22,52,62.32085402742812
14578,28,81,147.8998805768392
14581,81,207,122.32756556242347
14584,29,107,56.9555687560559
14602,73,67,68.99131290682058
14612,48,84,71.6907458602881
14616,26,80,67.89312037543496
14622,18,132,120.02336670881907
14631,6,142,74.02537361385139
14654,96,83,86.13700437504498
14667,44,203,76.28330728970067
14674,64,83,108.42298509533458
14676,69,19,108.50465819619691
14681,74,219,104.19067710675117
14687,74,213,65.14076296844088
14688,77,134,83.5873947902661
14692,1,226,86.90628373696251
14698,2,11,90.30866745368618
14705,31,80,120.27556572406888
14709,85,113,113.44075417227812
14722,22,240,45.44131163478374
14753,66,189,82.84591112344312
14754,42,196,64.60547717967701
14759,88,225,102.79576456268468
14761,42,212,89.67073739748274
14766,66,193,103.3825659664817
14767,56,10,80.01052141247938
14769,14,234,107.78606751403579
14771,30,77,94.71756309091239
14772,24,133,33.37084730263292
14774,42,20,97.92680972632402
14775,28,336,96.51070847438386
14781,4,46,96.81490717315066
14784,56,321,114.6227815808064
14795,67,2,89.59886057605664
14801,33,71,103.60439921660925
14803,75,2,89.4674204282036
14805,77,333,122.00635312644464
14809,24,203,111.03043399240897
14817,27,2,77.10329207171719
14823,59,235,128.47368220417317
14831,76,9,85.49221644123128
14833,35,242,104.352195714284
14834,63,31,73.58580099445592
14842,88,158,95.13422687731463
14847,72,139,75.04838783551386
14849,13,96,101.80430589987296
14851,88,140,63.03409391127082
14858,18,230,57.21373257354248
14859,96,22,68.20737611949349
14863,46,25,102.82170461201274
14878,76,226,99.72440044558829
14887,71,78,82.71348922608307
14888,75,166,91.46644079731476
14889,22,128,86.50190597711453
14893,21,95,87.29980371185322
14898,19,44,130.25391473840577
14903,71,15,102.91839075598438
14931,79,19,80.24540178151938
14955,68,34,115.02547588518951
14956,63,98,80.25492737105175
14967,34,201,120.64839871175718
14973,40,255,122.8789636998613
14974,25,1,109.51144723793597
14975,78,118,119.7027594543304
14978,71,324,104.24755450244626
14979,22,62,92.19059699113897
15001,41,98,103.32252031348709
15002,25,149,126.68868675648214
15008,40,46,103.79574961025651
15011,85,232,53.86389073825684
15012,88,95,87.46001962056208
15015,91,109,99.00978510522636
15016,68,246,82.5943701498839
15017,25,147,124.32630062156827
15019,5,139,93.07526174993656
15021,15,252,53.78908955786819
15024,55,58,83.08096621990704
15025,34,9,89.556353793178
15026,57,22,77.33417867256497
15027,10,155,80.33445142549887
15033,48,171,111.32211375227654
15036,19,38,57.8885329482402
15039,94,105,78.38895015485191
15042,36,194,110.34337047516354
15043,88,24,125.90009922653852
15051,77,35,76.67307113452934
15056,73,261,148.22517426261945
15070,30,258,85.37533899753302
15072,87,111,104.03395843042094
15097,18,2,73.58176432298528
15098,88,164,107.13116283556974
15102,90,111,144.3752695178787
15104,89,90,82.75276138345392
15107,2,297,75.50602974723519
15114,20,98,119.32162607605979
15132,96,123,85.99598768809315
15139,75,91,108.08798464256039
15146,94,22,19.266797641654723
15152,89,186,19.102040970327494
15159,35,155,127.39004671946502
15160,30,125,73.67000851261112
15163,89,185,121.02321381525701
15169,46,237,90.0876388665692
15171,17,140,108.50219472513129
15178,35,195,114.29377241478106
15181,20,258,75.69943392169691
15191,11,202,73.46602954907489
15201,92,216,99.026333778855
15209,22,121,113.80523582405543
15213,78,234,74.88339144550666
15224,2,47,79.0062004557376
15226,56,164,127.03251333693804
15227,79,283,84.79377617762043
15232,67,109,93.98039518291665
15234,5,91,59.829709007393426
15240,20,15,89.27303521884107
15241,2,123,72.2528491608758
15251,94,150,102.08267178424222
15253,60,119,132.1021048607089
15262,85,236,95.80315861935993
15263,57,117,66.26729135919255
15269,20,59,122.60615194514071
15271,80,11,55.38451247519768
15276,17,173,119.68876510100097
15279,28,12,117.79750072499684
15288,1,245,82.92853183676557
15289,52,113,118.21556084052537
15302,61,21,111.81334869185713
15303,7,160,97.4033382332466
15311,52,36,87.35540188800631
15315,68,90,64.24349112478428
15320,89,137,71.11212073337671
15321,11,30,109.74423071825875
15323,93,19,96.97885073201196
15339,8,56,118.31264934231491
15359,66,104,98.23191349467638
15365,6,98,81.65639308132322
15368,44,348,72.34635292771804
15377,35,181,126.90730410339367
15379,65,268,75.09783269491766
15384,33,102,70.56115157110386
15393,61,289,97.76285724372573
15406,84,276,81.35869594504084
15409,11,233,46.77809419522924
15410,6,197,73.8339740621885
15421,1,126,105.21640992696618
15426,38,260,100.76219534811035
15436,27,186,68.8821382898389
15446,5,154,116.68613136780645
15450,29,69,100.69812753069527
15451,67,135,82.6271470890749
15459,57,112,78.80432627580547
15468,14,169,118.74743624365067
15469,90,104,86.28575068061751
15471,8,6,148.99221125198082
15477,13,90,72.30833030000892
15478,13,88,87.73426680207577
15485,66,3,85.54420957295021
15487,50,93,145.03380224916228
15489,95,18,139.9946108827195
15506,1,290,104.60554786492783
15507,76,56,68.53350205315138
15511,86,6,85.61686710727766
15518,3,138,75.41707911506403
15520,92,183,89.55247998098748
15523,95,166,115.98010393412164
15526,13,196,10.511716485945811
15529,14,240,-176.7309836204973
15532,49,141,70.1233897753085
15534,57,185,82.96984529741648
15536,55,19,94.6188156896974
15539,21,275,84.73790135457938
15541,43,34,75.1825802827216
15543,10,107,91.60127838911244
15548,66,73,65.57805862925898
15551,4,113,62.19934179037247
15556,51,84,61.7142123378764
15565,59,224,101.5998816502971
15566,56,357,114.3597797042367
15573,48,20,99.95673568705573
15574,10,73,81.07097430091105
15577,1,37,115.4064418362581
15586,15,104,72.81835671037189
15588,3,184,129.36737659782716
15589,48,93,73.15775142062617
15596,52,247,75.7670302786832
15604,64,66,82.38708456224984
15613,70,47,62.41623307420515
15623,19,54,87.05545239848283
15626,64,38,111.03152137207584
15629,13,286,81.27297274845412
15630,19,66,79.73934118319036
15635,26,127,114.3085651547548
15639,1,87,78.15861972715929
15644,38,164,89.88430797873822
15649,25,131,105.49015216678369
15650,43,66,53.14637183890507
15651,47,19,131.9479748211807
15665,82,4,118.15659795515488
15666,28,220,127.35281382675602
15670,47,17,116.36800196009425
15676,20,61,85.88727399746917
15680,47,96,99.7099530543917
15684,62,95,81.15339526262414
15695,14,175,75.63696227937288
15703,20,118,82.47239237977348
15712,24,79,58.318770396089434
15715,80,45,74.864888334095
15717,13,190,121.81015003725423
15724,82,140,53.17074904719243
15735,8,87,75.0017354001347
15739,29,101,65.85442694451206
15740,59,144,131.4476530223748
15751,62,259,93.0365927749087
15752,78,205,107.97543045661227
15756,63,116,98.07058657519929
15757,7,14,83.94524074921509
15761,90,181,125.68796711264247
15767,95,119,108.98853780366696
15769,78,57,113.01617925984405
15771,51,62,100.67451128906974
15780,49,105,64.7211511354455
15791,1,63,57.81113628446917
15795,79,258,106.24179705387535
15798,45,159,111.20351743274712
15809,53,66,81.49310887839535
15812,5,143,61.11521601429759
15813,33,250,114.00340332914955
15815,37,79,93.8837082295839
15816,83,230,96.07398585338734
15819,89,40,103.25116950718244
15828,44,135,101.86727930602717
15830,14,9,47.2366616129725
15852,59,42,124.91910778944039
15863,9,212,79.67071512713093
15864,1,141,101.10855645959512
15868,28,321,98.41957189754847
15869,22,239,114.17885517036302
15873,40,97,89.07544864457479
15879,56,187,88.05605333629556
15889,4,172,81.22828409828512
15895,36,10,91.69134456742786
15910,78,29,121.1815151186525
15915,32,340,87.6628122410279
15918,47,167,126.26337462656713
15920,15,9,91.24374329438649
15927,36,46,85.13954687696724
15932,78,46,87.50392104605022
15937,10,132,50.00053741076333
15940,4,77,56.30702010831731
15941,35,139,84.8447161178793
15943,56,318,101.85111511944304
15960,64,265,99.2611571445012
15965,50,255,89.15524273109773
15966,64,240,76.59948116126029
15971,70,241,65.39304064842321
15982,36,116,108.23528854628029
15994,40,300,99.19792211397233
16007,44,129,97.32851016883525
16008,76,206,74.51955898641287
16017,88,125,123.05237975359246
16037,53,115,110.22357524840217
16039,15,166,80.74938483575339
16041,31,108,128.85964404243805
